920.0,https://markt.unibas.ch/article/wg-zimmer-in-modernen-dachwohnung
940.0,https://markt.unibas.ch/article/sehr-schoner-grosser-gewerberaum-im-iselinquartier
956.0,https://markt.unibas.ch/article/1-zimmerwohnung-im-kleinbasel-fr-956-1
960.0,https://markt.unibas.ch/article/dec-march-zwischenmiete-appartement-in-4057-basel
1000.0,https://markt.unibas.ch/article/a-modern-central-nice-and-bight-apartment
1000.0,https://markt.unibas.ch/article/studio-nadelberg
1000.0,https://markt.unibas.ch/article/helles-wg-zimmer-im-schonen-matthausquartier
1000.0,https://markt.unibas.ch/article/2-zimmer-whg-mobl-mitten-in-der-basler-altstadt
1000.0,https://markt.unibas.ch/article/charmante-moblierte-wohnung-im-grunen
1032.0,https://markt.unibas.ch/article/gunstige-genossenschaftswohnung-per-01-01-21
1080.0,https://markt.unibas.ch/article/tolle-2-zimmer-wohnung-st-johann-ab-1-12-20
1100.0,https://markt.unibas.ch/article/gut-gelegene-1-zimmer-wohnung-nahe-uni-bhf-sbb
1140.0,https://markt.unibas.ch/article/2-room-apartment-close-to-johanniterbrucke
1150.0,https://markt.unibas.ch/article/ruhig-gelegene-2-5-zi-wohnung-1-og-in-birsfelden
1150.0,https://markt.unibas.ch/article/wohnen-nahe-universitatsspital-und-rhein
1150.0,https://markt.unibas.ch/article/3-zimmer-altbau-wohnung-nahe-wiesenplatz-per-1-ok
1193.0,https://markt.unibas.ch/article/schone-helle-3-zimmer-wohnung-2-og-1193-chf
1200.0,https://markt.unibas.ch/article/cozy-room-on-the-rhine
1200.0,https://markt.unibas.ch/article/wohnungstausch-in-riehen-bs
1200.0,https://markt.unibas.ch/article/ruhige-3-zimmer-altbauwohnung-am-birskopfli
1200.0,https://markt.unibas.ch/article/lichtdurchfluteter-gewerberaum-30m2-im-gellert
1230.0,https://markt.unibas.ch/article/3-zi-whg-im-lehenmatt-14-stock
1240.0,https://markt.unibas.ch/article/schone-grosszugige-altbauwohnung-ab-1-1-21
1245.0,https://markt.unibas.ch/article/wg-zimmer-12m2-fur-chf-415-im-dreispitz
1265.0,https://markt.unibas.ch/article/wohnung-zu-vermieten
1280.0,https://markt.unibas.ch/article/nachmieter-gesucht-sempacherstrasse-57-basel
1290.0,https://markt.unibas.ch/article/schone-2-zi-wohnung-an-ruhiger-lage-im-alten-dorf
1300.0,https://markt.unibas.ch/article/2-zimmer-wohnung-in-der-nahe-bahnhof-muttenz
1300.0,https://markt.unibas.ch/article/schone-2-zwohnung-mit-balkon-im-st-johannquartie
1340.0,https://markt.unibas.ch/article/wohnungstausch
1340.0,https://markt.unibas.ch/article/gepflegte-2-zi-altbauwohnung-1340-brutto
1350.0,https://markt.unibas.ch/article/schone-3-zwohnung-nahe-stadtzentrum
1350.0,https://markt.unibas.ch/article/zimmer-in-luxurioser-maisonette-mit-dachterrasse
1370.0,https://markt.unibas.ch/article/nachmieter-4-zimmer-per-okt-nov-in-sissach-gesucht
1380.0,https://markt.unibas.ch/article/moderne-2-5-zimmer-wohnung
1390.0,https://markt.unibas.ch/article/nachmieterinnen-gesucht-ab-sofort
1400.0,https://markt.unibas.ch/article/helle-3-zimmerwohnung-per-1-2-2021-zu-vermieten
1400.0,https://markt.unibas.ch/article/3-zimmerwohnung-gelterkinden
1431.0,https://markt.unibas.ch/article/renovierte-2-zi-altbauwohnung-pruntrutermatte
1440.0,https://markt.unibas.ch/article/2-zimmer-wohnung-in-allschwil-burgfeldermattweg-23
1450.0,https://markt.unibas.ch/article/wunderschone-3-zimmer-altbauwohnung-im-st-johann
1460.0,https://markt.unibas.ch/article/schone-3-zimmer-altbauwohnung-in-jugendstilhaus
1490.0,https://markt.unibas.ch/article/moblierte-3-zimmerwohnung-in-binningen
1490.0,https://markt.unibas.ch/article/wir-vermieten-eine-schone-3-5-zi-wohnung
1500.0,https://markt.unibas.ch/article/4-zimmer-wohnung-am-wasgenring-zu-vermieten
1500.0,https://markt.unibas.ch/article/hochwertige-2-5-zwg-in-allschwil
1505.0,https://markt.unibas.ch/article/live-centrally-and-well-conected
1540.0,https://markt.unibas.ch/article/wunderschone-altbauwohnung-im-st-johann
1575.0,https://markt.unibas.ch/article/2-zimmer-dachwhg-mit-50m2-terrasse-in-allschwil
1577.0,https://markt.unibas.ch/article/im-st-johanns-quartier
1590.0,https://markt.unibas.ch/article/3-room-apartment-to-rent-in-brausebad-chf1590
1590.0,https://markt.unibas.ch/article/schone-3-zi-wohnung-an-der-messe
1650.0,https://markt.unibas.ch/article/appartment-basel-city-2-5-rooms
1650.0,https://markt.unibas.ch/article/zentrale-top-wohnung-neu-mobliert-2-5-zimmer
1650.0,https://markt.unibas.ch/article/2-5-zi-studio-loft-appartement-chf-1650-inkl
1660.0,https://markt.unibas.ch/article/moderne-2-5-zimmer-gartenwohnung-im-gundeli
1690.0,https://markt.unibas.ch/article/3-zwohnung-an-der-birs-mobliert-befristet
1700.0,https://markt.unibas.ch/article/4-5-zimmer-wohnung-in-sissach-fur-fr-1700
1750.0,https://markt.unibas.ch/article/schone-wohnung-nahe-uni-bahnhof-sbb-stadt
1760.0,https://markt.unibas.ch/article/mobl-penthouse-in-grenzach-d
1780.0,https://markt.unibas.ch/article/helle-3-zimmerwohnung-mit-schonem-balkon
1790.0,https://markt.unibas.ch/article/laufen-ruhiges-wohnen-nahe-naherholungsgebiet
1800.0,https://markt.unibas.ch/article/untermiete-sublet-nov-2020-2021
1800.0,https://markt.unibas.ch/article/3-5-zimmer-wohnung-in-basel-gundeli
1850.0,https://markt.unibas.ch/article/mobilierte-2-zimmer-an-ruhiger-lage-in-binningen
1870.0,https://markt.unibas.ch/article/charmantes-haus-in-rheinfelden
1870.0,https://markt.unibas.ch/article/frisch-renovierte-4-5-zimmerwohnung-mit-balkon
1944.0,https://markt.unibas.ch/article/maisonette-altbauwohnung-an-der-rebgasse
1950.0,https://markt.unibas.ch/article/kiwihomes-ch-new-apts-coming-free-banking-center
1950.0,https://markt.unibas.ch/article/springer-rates-fully-furn-chf-1950-excl-p-pers
1990.0,https://markt.unibas.ch/article/schone-zentrale-3-zimmer-dachwohnung-im-gundeli
2000.0,https://markt.unibas.ch/article/haus-zu-vermieten-bei-st-jakob
2030.0,https://markt.unibas.ch/article/schoner-wohnen-im-gundeli
2050.0,https://markt.unibas.ch/article/moblierte-2-zi-wohnung-ab-1-11-2020-2050-inkl
2100.0,https://markt.unibas.ch/article/appartment-94-m2-4313-mohlin-argovia-sub-let
2254.0,https://markt.unibas.ch/article/4-5-zi-whg-bruderholz-stadtnah-im-grunen-2254
2295.0,https://markt.unibas.ch/article/4-5-zwhg-115-m2-im-kt-basel-stadt
2400.0,https://markt.unibas.ch/article/attraktive-arbeitsflache
2450.0,https://markt.unibas.ch/article/wunderschone-helle-maisonette-dachwohnung-im-4053
2500.0,https://markt.unibas.ch/article/4-5-zimmer-wohnung-an-ruhiger-und-stadtnaher-lage
2800.0,https://markt.unibas.ch/article/traumhafte-maisonette-dachwohnung-in-der-altstadt
3000.0,https://markt.unibas.ch/article/ideal-fur-familie-wohnen-an-top-lage
3995.0,https://markt.unibas.ch/article/willkommen-im-mietshaus-munster-freunde
4123.0,https://markt.unibas.ch/article/4-5-zimmer-maisonettedachwohnung
4123.0,https://markt.unibas.ch/article/2-5-zimmer-dachwohnung-inkl-parkplatz
4123.0,https://markt.unibas.ch/article/3-zimmerwohnung-in-allschwil-zu-vermieten
5400.0,https://markt.unibas.ch/article/doppeleinfamilienhaus-6-zimmer-201-m2-ab-sofort
UNKOWN,https://markt.unibas.ch/article/bewegungsraum-35m2-im-st-johannsquartier
UNKOWN,https://markt.unibas.ch/article/therapie-beratungsraum
UNKOWN,https://markt.unibas.ch/article/studio-zu-mieten
UNKOWN,https://markt.unibas.ch/article/atelier-im-st-johann-mit-gartennutzung
UNKOWN,https://markt.unibas.ch/article/wg-neugrundung-1
UNKOWN,https://markt.unibas.ch/article/helles-grosses-zimmer-in-4er-wg
UNKOWN,https://markt.unibas.ch/article/schoner-heller-praxisraum-buro-atelier-zu-vermiete
UNKOWN,https://markt.unibas.ch/article/gemutliche-2-zimmer-wohnung-nahe-kannenfeldpark
UNKOWN,https://markt.unibas.ch/article/3-zimmerwohnung-zu-vermieten
UNKOWN,https://markt.unibas.ch/article/zentrales-zimmer-fur-wochenaufenthalter-4051-bs
UNKOWN,https://markt.unibas.ch/article/alzweckhalle-taglich-mieten
UNKOWN,https://markt.unibas.ch/article/grosses-helles-zimmer
UNKOWN,https://markt.unibas.ch/article/co-working-schulungen-sitzungen-buro
UNKOWN,https://markt.unibas.ch/article/zwischenmiete-februar-bis-juni-2021-bei-basel
UNKOWN,https://markt.unibas.ch/article/der-zirkus-maradiso-sucht-dich-1
UNKOWN,https://markt.unibas.ch/article/tanz-und-fitnessstudio-uber-100-quadratmeter
UNKOWN,https://markt.unibas.ch/article/neu-renov-mobl-wg-zi-in-haus-mit-balkon-terrasse
UNKOWN,https://markt.unibas.ch/article/2-zimmer-wohnung-in-grenzach-bus-38-vor-der-tur
UNKOWN,https://markt.unibas.ch/article/wg-zimmer-an-sehr-zentraler-lage
UNKOWN,https://markt.unibas.ch/article/coiffeur-salon-zur-mitbenutzung
UNKOWN,https://markt.unibas.ch/article/moblierte-1-zimmer-wohnung-lorrach-stetten-de
UNKOWN,https://markt.unibas.ch/article/sehr-schone-2-zimmer-wohnung-lorrach-city-de
UNKOWN,https://markt.unibas.ch/article/studio-70-m2-basel-st-alban-nahe-aeschenplatz
UNKOWN,https://markt.unibas.ch/article/moblierte-zimmer-in-studentenheim
UNKOWN,https://markt.unibas.ch/article/2-room-appartement-fully-furnished-available-now
UNKOWN,https://markt.unibas.ch/article/yoga-bewegungsraum-therapieraum-im-gundeli
UNKOWN,https://markt.unibas.ch/article/mobliertes-schnappchen-einfach-einziehen
UNKOWN,https://markt.unibas.ch/article/3-5-zimmer-maisonette
